LanguageID,EventNewsTitle,StartDate,EndDate,EventNewsOutline,EventNewsImgUrl,EventNewsBody_Web,EventNewsBody_App,EventNewsCategory,SortNo,IsEnable,SortAll
"3","【Features of MT Chess&Card’s Gao Gae】","01/01/1900 00:00:00","01/01/1900 00:00:00","Being a popular classic game in Thailand, Gao Gae is similar to a simplified version of Texas Hold’em poker. The difference with Texas Hold 'em is that the game steps are simplified and the game flow is shortened. The game starts with two cards for each player. You can decide either to discard or raise, and you can still raise your bets with last three cards in hand to make the pot amount increasingly larger. Who will be lucky enough to win it all?","promotion/en-us/imgs/event_games31.jpg","Being a popular classic game in Thailand, Gao Gae is similar to a simplified version of Texas Hold’em poker. The difference with Texas Hold 'em is that the game steps are simplified and the game flow is shortened. The game starts with two cards for each player. You can decide either to discard or raise, and you can still raise your bets with last three cards in hand to make the pot amount increasingly larger. Who will be lucky enough to win it all?","Being a popular classic game in Thailand, Gao Gae is similar to a simplified version of Texas Hold’em poker. The difference with Texas Hold 'em is that the game steps are simplified and the game flow is shortened. The game starts with two cards for each player. You can decide either to discard or raise, and you can still raise your bets with last three cards in hand to make the pot amount increasingly larger. Who will be lucky enough to win it all?","promoChess","31","1","30"
"6","【MT 보드, 구계 특색 소개】","01/01/1900 00:00:00","01/01/1900 00:00:00","구계는 태국에서 인기 있는 고전 게임으로, 간이 버전의 텍사스 포커와 유사하며, 텍사스 홀덤과의 차이점은 게임 단계를 단순화하고 게임 프로세스를 단축하는 것이다. 게임 시작 시 1인당 2장의 카드를 먼저 보내면 카드를 포기하거나 추가할지 결정할 수 있다. 마지막 3장 카드에는 레이즈를 할수도 있다. 게이머와 지혜를 겨루면 배짱이 점점 커진다. 도대체 누가 모든 판돈을 이길 수 있을까요?","promotion/en-us/imgs/event_games31.jpg","구계는 태국에서 인기 있는 고전 게임으로, 간이 버전의 텍사스 포커와 유사하며, 텍사스 홀덤과의 차이점은 게임 단계를 단순화하고 게임 프로세스를 단축하는 것이다. 게임 시작 시 1인당 2장의 카드를 먼저 보내면 카드를 포기하거나 추가할지 결정할 수 있다. 마지막 3장 카드에는 레이즈를 할수도 있다. 게이머와 지혜를 겨루면 배짱이 점점 커진다. 도대체 누가 모든 판돈을 이길 수 있을까요?","구계는 태국에서 인기 있는 고전 게임으로, 간이 버전의 텍사스 포커와 유사하며, 텍사스 홀덤과의 차이점은 게임 단계를 단순화하고 게임 프로세스를 단축하는 것이다. 게임 시작 시 1인당 2장의 카드를 먼저 보내면 카드를 포기하거나 추가할지 결정할 수 있다. 마지막 3장 카드에는 레이즈를 할수도 있다. 게이머와 지혜를 겨루면 배짱이 점점 커진다. 도대체 누가 모든 판돈을 이길 수 있을까요?","promoChess","31","1","30"
"6","【게임 카테고리별 분류로 빠르게 테이블에 진입】","01/01/1900 00:00:00","01/01/1900 00:00:00","Royal online은 VIP의 빠른 게임의 검색을 위해, 2021년 10월  Royal Gclub 리얼 게임의 플래그쉽 버전을 7개의 카테고리로 분류하여(오리지널 바카라, 드레건 타이거, 룰렛, 주사위, 스페셜 게임, 테마 바카라 및 블록체인) VIP의 테이블 입장 절차를 단축하고, 게임의 원활한 진행을 증가시켰습니다. 이러한 변화가 VIP들에게 더 나은 게임의 체험을 가져다줄 수 있기를 기대합니다.","promotion/en-us/imgs/event_games7.jpg","Royal online은 VIP의 빠른 게임의 검색을 위해, 2021년 10월  Royal Gclub 리얼 게임의 플래그쉽 버전을 7개의 카테고리로 분류하여(오리지널 바카라, 드레건 타이거, 룰렛, 주사위, 스페셜 게임, 테마 바카라 및 블록체인) VIP의 테이블 입장 절차를 단축하고, 게임의 원활한 진행을 증가시켰습니다. 이러한 변화가 VIP들에게 더 나은 게임의 체험을 가져다줄 수 있기를 기대합니다.","Royal online은 VIP의 빠른 게임의 검색을 위해, 2021년 10월  Royal Gclub 리얼 게임의 플래그쉽 버전을 7개의 카테고리로 분류하여(오리지널 바카라, 드레건 타이거, 룰렛, 주사위, 스페셜 게임, 테마 바카라 및 블록체인) VIP의 테이블 입장 절차를 단축하고, 게임의 원활한 진행을 증가시켰습니다. 이러한 변화가 VIP들에게 더 나은 게임의 체험을 가져다줄 수 있기를 기대합니다.","promoLive","7","1","7"
"2","【RSG聚寶財神 特色簡介】","01/01/1900 00:00:00","01/01/1900 00:00:00","RSG電子的聚寶財神是一款多路連消老虎機，由遊戲重量級主角橫財神將帶您進入免費遊戲，並透過賭博轉輪讓您獲得最高20場免費遊戲和獎金倍數20倍的機會，不只如此，也能直接購買免費遊戲來享受免費遊戲的快感，就讓橫財神為您帶來更多的贏分技巧與聚寶的財富吧!","promotion/en-us/imgs/event_games15.jpg","RSG電子的聚寶財神是一款多路連消老虎機，由遊戲重量級主角橫財神將帶您進入免費遊戲，並透過賭博轉輪讓您獲得最高20場免費遊戲和獎金倍數20倍的機會，不只如此，也能直接購買免費遊戲來享受免費遊戲的快感，就讓橫財神為您帶來更多的贏分技巧與聚寶的財富吧!","RSG電子的聚寶財神是一款多路連消老虎機，由遊戲重量級主角橫財神將帶您進入免費遊戲，並透過賭博轉輪讓您獲得最高20場免費遊戲和獎金倍數20倍的機會，不只如此，也能直接購買免費遊戲來享受免費遊戲的快感，就讓橫財神為您帶來更多的贏分技巧與聚寶的財富吧!","promoSlot","15","1","15"
"10","【ແນະນຳຟີເຈີ RSG ເທບພະເຈົ້າແຫ່ງຄວາມລ້ຳລວຍ】","01/01/1900 00:00:00","01/01/1900 00:00:00","ເທບພະເຈົ້າແຫ່ງຄວາມລ້ຳລວຍຂອງ RSG ສລ໋ອດ ເປັນສລ໋ອດກຳຈັດຫຼາຍໄລນ໌ ຕົວເອກຂອງເກມເທບພະເຈົ້າແຫ່ງຄວາມລ້ຳລວຍ ລຸ້ນເຮວີ່ເວດຈະນຳທ່ານເຂົ້າສູ່ເກມຟຣີຜ່ານວົງລໍ້ພະນັນ ທ່ານຈະມີໂອກາດໄດ້ຮັບເກມຟຣີຫຼາຍເຖິງ 20 ເກມ ແລະ ຕົວຄູນໂບນັດ 20 ເທົ່າ ບໍ່ພຽງເທົ່ານັ້ນ ທ່ານຍັງສາມາດຊື້ເກມຟຣີໄດ້ໂດຍກົງເພື່ອເພີດເພີນກັບຄວາມຕື່ນເຕັ້ນຂອງເກມຟຣີອີກດ້ວຍ ເຮັດໃຫ້ເທບພະເຈົ້າແຫ່ງໂຊກລາກນຳວິທີການຊະນະ ແລະ ຄວາມລ້ຳລວຍໃນການສະສົມສົມບັດມາໃຫ້ທ່ານຫຼາຍຂຶ້ນ!","promotion/en-us/imgs/event_games15.jpg","ເທບພະເຈົ້າແຫ່ງຄວາມລ້ຳລວຍຂອງ RSG ສລ໋ອດ ເປັນສລ໋ອດກຳຈັດຫຼາຍໄລນ໌ ຕົວເອກຂອງເກມເທບພະເຈົ້າແຫ່ງຄວາມລ້ຳລວຍ ລຸ້ນເຮວີ່ເວດຈະນຳທ່ານເຂົ້າສູ່ເກມຟຣີຜ່ານວົງລໍ້ພະນັນ ທ່ານຈະມີໂອກາດໄດ້ຮັບເກມຟຣີຫຼາຍເຖິງ 20 ເກມ ແລະ ຕົວຄູນໂບນັດ 20 ເທົ່າ ບໍ່ພຽງເທົ່ານັ້ນ ທ່ານຍັງສາມາດຊື້ເກມຟຣີໄດ້ໂດຍກົງເພື່ອເພີດເພີນກັບຄວາມຕື່ນເຕັ້ນຂອງເກມຟຣີອີກດ້ວຍ ເຮັດໃຫ້ເທບພະເຈົ້າແຫ່ງໂຊກລາກນຳວິທີການຊະນະ ແລະ ຄວາມລ້ຳລວຍໃນການສະສົມສົມບັດມາໃຫ້ທ່ານຫຼາຍຂຶ້ນ!","ເທບພະເຈົ້າແຫ່ງຄວາມລ້ຳລວຍຂອງ RSG ສລ໋ອດ ເປັນສລ໋ອດກຳຈັດຫຼາຍໄລນ໌ ຕົວເອກຂອງເກມເທບພະເຈົ້າແຫ່ງຄວາມລ້ຳລວຍ ລຸ້ນເຮວີ່ເວດຈະນຳທ່ານເຂົ້າສູ່ເກມຟຣີຜ່ານວົງລໍ້ພະນັນ ທ່ານຈະມີໂອກາດໄດ້ຮັບເກມຟຣີຫຼາຍເຖິງ 20 ເກມ ແລະ ຕົວຄູນໂບນັດ 20 ເທົ່າ ບໍ່ພຽງເທົ່ານັ້ນ ທ່ານຍັງສາມາດຊື້ເກມຟຣີໄດ້ໂດຍກົງເພື່ອເພີດເພີນກັບຄວາມຕື່ນເຕັ້ນຂອງເກມຟຣີອີກດ້ວຍ ເຮັດໃຫ້ເທບພະເຈົ້າແຫ່ງໂຊກລາກນຳວິທີການຊະນະ ແລະ ຄວາມລ້ຳລວຍໃນການສະສົມສົມບັດມາໃຫ້ທ່ານຫຼາຍຂຶ້ນ!","promoSlot","15","1","15"
"12","【RG en vivo rompe la tradición y entra en las cadenas de bloques】","01/01/1900 00:00:00","01/01/1900 00:00:00","Royal Gclub utiliza la tecnología cadena de bloques en Bacarrá, Dragón-Tigre y Tiro al arco de dragón para almacenar todas las transacciones y registros de juegos en cadenas de bloques y todos los participantes pueden verlos, lo que hace que el juego no solo sea transparente sino que también pueda garantizar la seguridad y la equidad del juego. ","promotion/en-us/imgs/event_games3.jpg","Royal Gclub utiliza la tecnología cadena de bloques en Bacarrá, Dragón-Tigre y Tiro al arco de dragón para almacenar todas las transacciones y registros de juegos en cadenas de bloques y todos los participantes pueden verlos, lo que hace que el juego no solo sea transparente sino que también pueda garantizar la seguridad y la equidad del juego. ","Royal Gclub utiliza la tecnología cadena de bloques en Bacarrá, Dragón-Tigre y Tiro al arco de dragón para almacenar todas las transacciones y registros de juegos en cadenas de bloques y todos los participantes pueden verlos, lo que hace que el juego no solo sea transparente sino que también pueda garantizar la seguridad y la equidad del juego. ","promoLive","3","1","3"
"9","【RG Live   Berbagai Tema untuk Anda Pilih】","01/01/1900 00:00:00","01/01/1900 00:00:00","Royal Gclub merancang bandar cantik dan latar belakang dalam berbagai tema dengan sepenuh hati. Kami memiliki Bakarat Meja P-A dengan dewi malam bergaya klub malam, Bakarat Meja P-B dengan siswi yang aktif di sekolah dan guru wanita yang bijaksana, Bakarat Meja P-C dengan wanita anggun Thailand, Bakarat Meja P-D dengan kekasih yang bergaya sportif, Bakarat Meja P-D dengan suster cantik, dan Bakarat Meja P-F dengan pramugari yang manis, akan membuat Anda tenggelam dalam visual, pendengaran, dan s","promotion/en-us/imgs/event_games1.jpg","Royal Gclub merancang bandar cantik dan latar belakang dalam berbagai tema dengan sepenuh hati. Kami memiliki Bakarat Meja P-A dengan dewi malam bergaya klub malam, Bakarat Meja P-B dengan siswi yang aktif di sekolah dan guru wanita yang bijaksana, Bakarat Meja P-C dengan wanita anggun Thailand, Bakarat Meja P-D dengan kekasih yang bergaya sportif, Bakarat Meja P-D dengan suster cantik, dan Bakarat Meja P-F dengan pramugari yang manis, akan membuat Anda tenggelam dalam visual, pendengaran, dan sensasi kemenangan!","Royal Gclub merancang bandar cantik dan latar belakang dalam berbagai tema dengan sepenuh hati. Kami memiliki Bakarat Meja P-A dengan dewi malam bergaya klub malam, Bakarat Meja P-B dengan siswi yang aktif di sekolah dan guru wanita yang bijaksana, Bakarat Meja P-C dengan wanita anggun Thailand, Bakarat Meja P-D dengan kekasih yang bergaya sportif, Bakarat Meja P-D dengan suster cantik, dan Bakarat Meja P-F dengan pramugari yang manis, akan membuat Anda tenggelam dalam visual, pendengaran, dan sensasi kemenangan!","promoLive","1","1","1"
"12","【Introducción a las características del clásico juego de desplazamiento lateral de la ruleta】","01/01/1900 00:00:00","01/01/1900 00:00:00","RoyalOnline (RG en vivo) está especialmente diseñado para jugadores de ruleta,  pantalla gigante e interfaz de apuestas en una sola página,  Cambiar entre video y zonas de apuestas a voluntad no solo mejora la experiencia de juego, sino también lo hace más divertido tanto en vertical como en horizontal,  ¡a divertirse en el mundo de la ruleta!","promotion/en-us/imgs/event_games5.jpg","RoyalOnline (RG en vivo) está especialmente diseñado para jugadores de ruleta,  pantalla gigante e interfaz de apuestas en una sola página,  Cambiar entre video y zonas de apuestas a voluntad no solo mejora la experiencia de juego, sino también lo hace más divertido tanto en vertical como en horizontal,  ¡a divertirse en el mundo de la ruleta!","RoyalOnline (RG en vivo) está especialmente diseñado para jugadores de ruleta,  pantalla gigante e interfaz de apuestas en una sola página,  Cambiar entre video y zonas de apuestas a voluntad no solo mejora la experiencia de juego, sino también lo hace más divertido tanto en vertical como en horizontal,  ¡a divertirse en el mundo de la ruleta!","promoLive","5","1","5"
"12","【Introducción de las características de Absolute Force CS:GO】","01/01/1900 00:00:00","01/01/1900 00:00:00","Counter-Strike: Global Offensive (CS:GO para abreviar) es un juego de disparos en primera persona (FPS). El contenido es una batalla entre dos equipos (cada equipo tiene 5 personas): terroristas y antiterroristas. El objetivo de la victoria en cada ronda del juego es ser el primero en matar a los 5 personajes del juego controlados por el equipo oponente, o ser el primero en completar el objetivo del mapa; para el equipo que actúa como terrorista, el objetivo del mapa es colocar una bomba y asegu","promotion/en-us/imgs/event_games28.jpg","Counter-Strike: Global Offensive (CS:GO para abreviar) es un juego de disparos en primera persona (FPS). El contenido es una batalla entre dos equipos (cada equipo tiene 5 personas): terroristas y antiterroristas. El objetivo de la victoria en cada ronda del juego es ser el primero en matar a los 5 personajes del juego controlados por el equipo oponente, o ser el primero en completar el objetivo del mapa; para el equipo que actúa como terrorista, el objetivo del mapa es colocar una bomba y asegurarse de que explote después de que termine la cuenta regresiva; para el equipo que actúa como equipo antiterrorista, el objetivo del mapa es evitar que la bomba explote.","Counter-Strike: Global Offensive (CS:GO para abreviar) es un juego de disparos en primera persona (FPS). El contenido es una batalla entre dos equipos (cada equipo tiene 5 personas): terroristas y antiterroristas. El objetivo de la victoria en cada ronda del juego es ser el primero en matar a los 5 personajes del juego controlados por el equipo oponente, o ser el primero en completar el objetivo del mapa; para el equipo que actúa como terrorista, el objetivo del mapa es colocar una bomba y asegurarse de que explote después de que termine la cuenta regresiva; para el equipo que actúa como equipo antiterrorista, el objetivo del mapa es evitar que la bomba explote.","promoEsport","28","1","26"
"11","【Penerangan Khas Bilik Elektronik JDB】","01/01/1900 00:00:00","01/01/1900 00:00:00","JDB Elektronik ditubuhkan pada tahun 2014 dan menjadi pengasas dan pembekal sistem mesin slot O2O pertama di Asia. Mereka memiliki sumber teknologi pembangunan dan hak eksklusif perwakilan permainan, dengan projek permainan yang mematuhi piawaian lesen antarabangsa GLI, menyediakan pengalaman hiburan yang beraneka ragam.","promotion/en-us/imgs/event_games11.jpg","JDB Elektronik ditubuhkan pada tahun 2014 dan menjadi pengasas dan pembekal sistem mesin slot O2O pertama di Asia. Mereka memiliki sumber teknologi pembangunan dan hak eksklusif perwakilan permainan, dengan projek permainan yang mematuhi piawaian lesen antarabangsa GLI, menyediakan pengalaman hiburan yang beraneka ragam.","JDB Elektronik ditubuhkan pada tahun 2014 dan menjadi pengasas dan pembekal sistem mesin slot O2O pertama di Asia. Mereka memiliki sumber teknologi pembangunan dan hak eksklusif perwakilan permainan, dengan projek permainan yang mematuhi piawaian lesen antarabangsa GLI, menyediakan pengalaman hiburan yang beraneka ragam.","promoSlot","11","1","11"
"8","【တရားဝင်ထီအင်္ဂါရပ်များ နိဒါန်း】","01/01/1900 00:00:00","01/01/1900 00:00:00","တရားဝင်ထီသည် အစိုးရ သို့မဟုတ် ၎င်း၏တရားဝင်အေဂျင်စီမှ ထုတ်လုပ်သောထီဖြစ်ပါသည်။ RG ထီ သည် အကောင်းမွန်ဆုံး၊ အပွင့်လင်းဆုံးနှင့် လုံခြုံသော ထိုင်းအစိုးရထီနှင့် လာအိုအစိုးရထီကို ထောက်ပံ့ပေးသည်။ရိုးရှင်းသောဂိမ်းမျက်နှာပြင်ဖြင့် ပေးဆောင်ထားပြီး ကံကောင်းစေသောနံပါတ်များကို အလွယ်တကူရွေးချယ်နိုင်သည့်အပြင် လျင်မြန်စွာလောင်းကြေးများထည့်နိုင်သည်။ လိုချင်တဲ့ ဘောနပ်စ်ကို အတူတူ ရယူလိုက်ကြရအောင်။","promotion/en-us/imgs/event_games20.jpg","တရားဝင်ထီသည် အစိုးရ သို့မဟုတ် ၎င်း၏တရားဝင်အေဂျင်စီမှ ထုတ်လုပ်သောထီဖြစ်ပါသည်။ RG ထီ သည် အကောင်းမွန်ဆုံး၊ အပွင့်လင်းဆုံးနှင့် လုံခြုံသော ထိုင်းအစိုးရထီနှင့် လာအိုအစိုးရထီကို ထောက်ပံ့ပေးသည်။ရိုးရှင်းသောဂိမ်းမျက်နှာပြင်ဖြင့် ပေးဆောင်ထားပြီး ကံကောင်းစေသောနံပါတ်များကို အလွယ်တကူရွေးချယ်နိုင်သည့်အပြင် လျင်မြန်စွာလောင်းကြေးများထည့်နိုင်သည်။ လိုချင်တဲ့ ဘောနပ်စ်ကို အတူတူ ရယူလိုက်ကြရအောင်။","တရားဝင်ထီသည် အစိုးရ သို့မဟုတ် ၎င်း၏တရားဝင်အေဂျင်စီမှ ထုတ်လုပ်သောထီဖြစ်ပါသည်။ RG ထီ သည် အကောင်းမွန်ဆုံး၊ အပွင့်လင်းဆုံးနှင့် လုံခြုံသော ထိုင်းအစိုးရထီနှင့် လာအိုအစိုးရထီကို ထောက်ပံ့ပေးသည်။ရိုးရှင်းသောဂိမ်းမျက်နှာပြင်ဖြင့် ပေးဆောင်ထားပြီး ကံကောင်းစေသောနံပါတ်များကို အလွယ်တကူရွေးချယ်နိုင်သည့်အပြင် လျင်မြန်စွာလောင်းကြေးများထည့်နိုင်သည်။ လိုချင်တဲ့ ဘောနပ်စ်ကို အတူတူ ရယူလိုက်ကြရအောင်။","promoLottery","20","1","20"
"4","【แนะนำฟีเจอร์ เคาเตอร์สไตรค์ CS:GO】","01/01/1900 00:00:00","01/01/1900 00:00:00","""เคาน์เตอร์-สไตรก์: โกลบัลออฟเฟนซิฟ"" (Counter-Strike: Global Offensive, CS:GO)เป็นเกมยิงมุมมองบุคคลที่หนึ่ง (FPS) ซึ่งเนื้อหาเป็นการต่อสู้ระหว่างสองทีม (แต่ละทีมมี 5 คน) - ทีมผู้ก่อการร้ายและทีมต่อต้านการก่อการร้าย เป้าหมายในการชนะในแต่ละรอบของเกมคือการเป็นคนแรกที่ฆ่าตัวละครในเกม 5 ตัวที่ควบคุมโดยทีมฝ่ายตรงข้าม หรือเป็นคนแรกที่ทำภารกิจในแผนที่สำเร็จ สำหรับทีมผู้ก่อการร้าย วัตถุประสงค์ของแผนที่คือการวางระเบิดและตรวจสอบให้แน่ใจว่ามันจะระเบิดหลังจากการนับถอยหลังสิ้นสุดลง สำหรับทีมที่ทำหน้าที่เป็นที","promotion/en-us/imgs/event_games28.jpg","""เคาน์เตอร์-สไตรก์: โกลบัลออฟเฟนซิฟ"" (Counter-Strike: Global Offensive, CS:GO)เป็นเกมยิงมุมมองบุคคลที่หนึ่ง (FPS) ซึ่งเนื้อหาเป็นการต่อสู้ระหว่างสองทีม (แต่ละทีมมี 5 คน) - ทีมผู้ก่อการร้ายและทีมต่อต้านการก่อการร้าย เป้าหมายในการชนะในแต่ละรอบของเกมคือการเป็นคนแรกที่ฆ่าตัวละครในเกม 5 ตัวที่ควบคุมโดยทีมฝ่ายตรงข้าม หรือเป็นคนแรกที่ทำภารกิจในแผนที่สำเร็จ สำหรับทีมผู้ก่อการร้าย วัตถุประสงค์ของแผนที่คือการวางระเบิดและตรวจสอบให้แน่ใจว่ามันจะระเบิดหลังจากการนับถอยหลังสิ้นสุดลง สำหรับทีมที่ทำหน้าที่เป็นทีมต่อต้านการก่อการร้าย เป้าหมายของแผนที่คือการป้องกันไม่ให้ระเบิด","""เคาน์เตอร์-สไตรก์: โกลบัลออฟเฟนซิฟ"" (Counter-Strike: Global Offensive, CS:GO)เป็นเกมยิงมุมมองบุคคลที่หนึ่ง (FPS) ซึ่งเนื้อหาเป็นการต่อสู้ระหว่างสองทีม (แต่ละทีมมี 5 คน) - ทีมผู้ก่อการร้ายและทีมต่อต้านการก่อการร้าย เป้าหมายในการชนะในแต่ละรอบของเกมคือการเป็นคนแรกที่ฆ่าตัวละครในเกม 5 ตัวที่ควบคุมโดยทีมฝ่ายตรงข้าม หรือเป็นคนแรกที่ทำภารกิจในแผนที่สำเร็จ สำหรับทีมผู้ก่อการร้าย วัตถุประสงค์ของแผนที่คือการวางระเบิดและตรวจสอบให้แน่ใจว่ามันจะระเบิดหลังจากการนับถอยหลังสิ้นสุดลง สำหรับทีมที่ทำหน้าที่เป็นทีมต่อต้านการก่อการร้าย เป้าหมายของแผนที่คือการป้องกันไม่ให้ระเบิด","promoEsport","28","1","26"
"12","【RG en vivo Nuevo Estilo】","01/01/1900 00:00:00","01/01/1900 00:00:00","Royal Gclub 2023 es un juego clásico y el casino sufre una transformación espectacular. Te llevamos a una nueva experiencia de juego de lujo, emoción y posibilidades infinitas. El casino renovado no es sólo un lugar, sino también un festín visual y de entretenimiento. ","promotion/en-us/imgs/event_games2.jpg","Royal Gclub 2023 es un juego clásico y el casino sufre una transformación espectacular. Te llevamos a una nueva experiencia de juego de lujo, emoción y posibilidades infinitas. El casino renovado no es sólo un lugar, sino también un festín visual y de entretenimiento. ","Royal Gclub 2023 es un juego clásico y el casino sufre una transformación espectacular. Te llevamos a una nueva experiencia de juego de lujo, emoción y posibilidades infinitas. El casino renovado no es sólo un lugar, sino también un festín visual y de entretenimiento. ","promoLive","2","1","2"
"7","【Giới thiệu đặc tính Xổ Số Live】","01/01/1900 00:00:00","01/01/1900 00:00:00","Xổ Số Live là một cổng Xổ Số được RG Lottery đưa vào hơn 10 quốc gia với hơn 100 loại Xổ Số cùng sử dụng chung và được chứng nhận bởi GLI quốc tế, đảm bảo từng quả bóng đều được sinh ra ngẫu nhiên, với nhiều loại trò chơi bao gồm Bingo, Xổ Số 6D Thái, Xổ Số 3D Thái, 12 con giáp và đua xe vân vân, hội tụ nhiều loại kiểu chơi đơn giản giúp người chơi dễ dàng làm quen, trở thành chủ nhân trúng thưởng tiếp theo.","promotion/en-us/imgs/event_games19.jpg","Xổ Số Live là một cổng Xổ Số được RG Lottery đưa vào hơn 10 quốc gia với hơn 100 loại Xổ Số cùng sử dụng chung và được chứng nhận bởi GLI quốc tế, đảm bảo từng quả bóng đều được sinh ra ngẫu nhiên, với nhiều loại trò chơi bao gồm Bingo, Xổ Số 6D Thái, Xổ Số 3D Thái, 12 con giáp và đua xe vân vân, hội tụ nhiều loại kiểu chơi đơn giản giúp người chơi dễ dàng làm quen, trở thành chủ nhân trúng thưởng tiếp theo.","Xổ Số Live là một cổng Xổ Số được RG Lottery đưa vào hơn 10 quốc gia với hơn 100 loại Xổ Số cùng sử dụng chung và được chứng nhận bởi GLI quốc tế, đảm bảo từng quả bóng đều được sinh ra ngẫu nhiên, với nhiều loại trò chơi bao gồm Bingo, Xổ Số 6D Thái, Xổ Số 3D Thái, 12 con giáp và đua xe vân vân, hội tụ nhiều loại kiểu chơi đơn giản giúp người chơi dễ dàng làm quen, trở thành chủ nhân trúng thưởng tiếp theo.","promoLottery","19","1","21"
"8","【RSG  ၏ ငါးဖမ်းစက်မှ အဆုံးမရှိ ဘောနပ်စ်ဗုံး】","01/01/1900 00:00:00","01/01/1900 00:00:00"," ငါးဖမ်းစက်လောကတွင် သင်သည် တစ်ဦးတည်းသော မုဆိုးဖြစ်သည်။ ဂိမ်းတစ်ခုစီသည် ကြီးမားသောဆု သို့မဟုတ် သေးငယ်သော အံ့အားသင့်စရာဖြစ်စေ ထူးခြားသောစွန့်စားမှုတစ်ခုဖြစ်သည်။ တစ်ကြိမ်တည်းဖြင့် ရတနာနှင့် စည်းစိမ်ဥစ္စာများကို ရရှိခြင်း၏ စိတ်လှုပ်ရှားဖွယ်ရာ စိတ်လှုပ်ရှားဖွယ်ရာ ခံစားရန် RSG ၏ [OCEAN EMPEROR] နှင့် [FuWa Fishing] တို့နှင့် ပူးပေါင်းပါ။","promotion/en-us/imgs/event_games12.jpg"," ငါးဖမ်းစက်လောကတွင် သင်သည် တစ်ဦးတည်းသော မုဆိုးဖြစ်သည်။ ဂိမ်းတစ်ခုစီသည် ကြီးမားသောဆု သို့မဟုတ် သေးငယ်သော အံ့အားသင့်စရာဖြစ်စေ ထူးခြားသောစွန့်စားမှုတစ်ခုဖြစ်သည်။ တစ်ကြိမ်တည်းဖြင့် ရတနာနှင့် စည်းစိမ်ဥစ္စာများကို ရရှိခြင်း၏ စိတ်လှုပ်ရှားဖွယ်ရာ စိတ်လှုပ်ရှားဖွယ်ရာ ခံစားရန် RSG ၏ [OCEAN EMPEROR] နှင့် [FuWa Fishing] တို့နှင့် ပူးပေါင်းပါ။"," ငါးဖမ်းစက်လောကတွင် သင်သည် တစ်ဦးတည်းသော မုဆိုးဖြစ်သည်။ ဂိမ်းတစ်ခုစီသည် ကြီးမားသောဆု သို့မဟုတ် သေးငယ်သော အံ့အားသင့်စရာဖြစ်စေ ထူးခြားသောစွန့်စားမှုတစ်ခုဖြစ်သည်။ တစ်ကြိမ်တည်းဖြင့် ရတနာနှင့် စည်းစိမ်ဥစ္စာများကို ရရှိခြင်း၏ စိတ်လှုပ်ရှားဖွယ်ရာ စိတ်လှုပ်ရှားဖွယ်ရာ ခံစားရန် RSG ၏ [OCEAN EMPEROR] နှင့် [FuWa Fishing] တို့နှင့် ပူးပေါင်းပါ။","promoSlot","12","1","12"
"4","【แนะนำฟีเจอร์เกมรูเล็ตสุดคลาสสิกเวอร์ชั่นแนวนอน】","01/01/1900 00:00:00","01/01/1900 00:00:00","RoyalOnline (RGคาสิโนสด) ออกแบบพิเศษสำหรับผู้เล่นรูเล็ต วิดีโอขนาดใหญ่และเดิมพันหน้าเดียว วิดีโอและโซนเดิมพันเปลี่ยนได้ตามต้องการ ไม่เพียงแต่เพิ่มประสบการณ์การเล่นเกม ยังทำให้คุณสนุกได้ทั้งแนวตั้งและแนวนอน มาร่วมสนุกกันในโลกของรูเล็ต!","promotion/en-us/imgs/event_games5.jpg","RoyalOnline (RGคาสิโนสด) ออกแบบพิเศษสำหรับผู้เล่นรูเล็ต วิดีโอขนาดใหญ่และเดิมพันหน้าเดียว วิดีโอและโซนเดิมพันเปลี่ยนได้ตามต้องการ ไม่เพียงแต่เพิ่มประสบการณ์การเล่นเกม ยังทำให้คุณสนุกได้ทั้งแนวตั้งและแนวนอน มาร่วมสนุกกันในโลกของรูเล็ต!","RoyalOnline (RGคาสิโนสด) ออกแบบพิเศษสำหรับผู้เล่นรูเล็ต วิดีโอขนาดใหญ่และเดิมพันหน้าเดียว วิดีโอและโซนเดิมพันเปลี่ยนได้ตามต้องการ ไม่เพียงแต่เพิ่มประสบการณ์การเล่นเกม ยังทำให้คุณสนุกได้ทั้งแนวตั้งและแนวนอน มาร่วมสนุกกันในโลกของรูเล็ต!","promoLive","5","1","5"
"6","【RG 라이브, 뉴 스타일】","01/01/1900 00:00:00","01/01/1900 00:00:00","2023 Royal Gclub 클래식 재창조, 카지노 화려한 변신!럭셔리하고 짜릿하며 무한한 가능성을 지닌 새로운 게임 경험을 선사합니다.새롭게 단장한 카지노는 한 장소일 뿐만 아니라 시각과 오락의 향연입니다.","promotion/en-us/imgs/event_games2.jpg","2023 Royal Gclub 클래식 재창조, 카지노 화려한 변신!럭셔리하고 짜릿하며 무한한 가능성을 지닌 새로운 게임 경험을 선사합니다.새롭게 단장한 카지노는 한 장소일 뿐만 아니라 시각과 오락의 향연입니다.","2023 Royal Gclub 클래식 재창조, 카지노 화려한 변신!럭셔리하고 짜릿하며 무한한 가능성을 지닌 새로운 게임 경험을 선사합니다.새롭게 단장한 카지노는 한 장소일 뿐만 아니라 시각과 오락의 향연입니다.","promoLive","2","1","2"
